ix,iy,count
-1405009,773473,1
-1405009,773681,1
-1405009,773723,1
-1405009,774237,1
-1405009,774271,1
-1405009,774305,1
-1405009,774359,1
-1405008,770881,1
-1405008,771611,1
-1405008,772490,1
-1405008,772495,1
-1405008,772549,2
-1405008,772985,1
-1405008,773027,1
-1405008,773679,1
-1405008,773906,1
-1405008,774135,6
-1405008,774301,1
-1405008,774375,1
-1405007,772204,20
-1405007,772548,1
-1405007,773033,1
-1405007,773051,1
-1405007,773177,2
-1405007,773321,1
-1405007,774131,1
-1405007,774152,1
-1405007,774275,1
-1405007,774352,1
-1405006,772539,1
-1405006,772796,1
-1405006,773018,1
-1405006,773031,1
-1405006,773080,1
-1405006,774103,1
-1405006,774136,1
-1405006,774377,1
-1405005,772508,1
-1405005,772511,1
-1405005,772541,1
-1405005,772803,1
-1405005,772815,1
-1405005,772959,1
-1405005,773068,2
-1405005,773078,1
-1405005,773079,1
-1405005,773089,1
-1405005,773992,1
-1405005,774195,1
-1405005,774342,1
-1405004,772511,1
-1405004,772515,4
-1405004,772540,1
-1405004,772768,1
-1405004,772904,1
-1405004,772983,1
-1405004,773043,1
-1405004,773993,1
-1405004,774158,1
-1405004,774169,1
-1405004,774178,1
-1405004,774247,1
-1405003,772182,1
-1405003,772954,1
-1405003,773004,2
-1405003,773029,1
-1405003,773042,1
-1405003,773052,1
-1405003,773059,1
-1405003,773792,1
-1405003,774177,1
-1405003,774252,1
-1405003,774356,1
-1405002,772793,1
-1405002,772941,1
-1405002,773803,1
-1405002,774170,1
-1405002,774175,1
-1405002,774274,2
-1405002,774276,1
-1405002,774325,1
-1405002,774349,1
-1405001,772619,1
-1405001,772657,1
-1405001,772715,1
-1405001,772758,1
-1405001,772921,1
-1405001,773009,2
-1405001,773853,1
-1405001,774131,1
-1405001,774351,1
-1405000,771566,1
-1405000,772818,1
-1405000,773053,1
-1405000,773056,1
-1405000,773864,1
-1405000,774153,1
-1405000,774161,1
-1405000,774274,1
-1404999,772506,1
-1404999,772683,1
-1404999,772685,1
-1404999,772956,1
-1404999,772988,1
-1404999,773079,1
-1404999,774143,1
-1404999,774168,1
-1404999,774360,1
-1404998,772797,1
-1404998,772806,4
-1404998,772836,1
-1404998,772893,1
-1404998,773021,2
-1404998,773036,1
-1404998,773866,1
-1404998,774239,1
-1404998,774360,1
-1404997,770883,1
-1404997,772510,1
-1404997,772665,1
-1404997,773064,1
-1404997,773282,29
-1404997,774050,1
-1404997,774167,1
-1404997,774187,1
-1404997,774329,1
-1404997,774351,1
-1404997,774352,1
-1404996,772499,1
-1404996,772884,1
-1404996,772905,1
-1404996,773017,1
-1404996,773049,10
-1404996,773079,1
-1404996,773087,1
-1404996,773091,281
-1404996,774342,1
-1404995,772423,2
-1404995,772968,1
-1404995,773008,1
-1404995,773056,1
-1404995,773081,1
-1404995,773082,1
-1404995,773353,1
-1404995,774054,1
-1404995,774272,1
-1404995,774340,1
-1404995,774349,1
-1404994,772525,1
-1404994,772798,1
-1404994,772809,1
-1404994,772844,1
-1404994,773006,5
-1404994,773013,1
-1404994,773077,8
-1404994,773078,12
-1404994,773082,1
-1404994,773251,1
-1404994,773899,1
-1404994,774115,1
-1404994,774168,1
-1404994,774258,1
-1404993,772842,1
-1404993,773048,1
-1404993,773052,1
-1404993,773080,1
-1404993,773928,2
-1404993,774187,1
-1404992,770863,1
-1404992,770865,1
-1404992,772492,1
-1404992,772497,1
-1404992,772764,1
-1404992,773007,1
-1404992,773083,1
-1404992,773835,1
-1404992,774148,1
-1404992,774154,1
-1404992,774170,1
-1404992,774343,1
-1404992,774377,1
-1404991,772451,1
-1404991,772504,2
-1404991,772742,1
-1404991,772750,1
-1404991,772754,1
-1404991,772831,1
-1404991,772895,1
-1404991,773012,2
-1404991,774357,1
-1404990,772677,1
-1404990,772738,1
-1404990,772981,1
-1404990,772999,1
-1404990,773041,1
-1404990,774164,1
-1404989,772669,1
-1404989,772939,1
-1404989,773002,1
-1404989,773048,1
-1404989,773058,1
-1404989,773719,1
-1404989,773929,1
-1404989,774360,1
-1404988,772498,1
-1404988,772640,2
-1404988,772655,1
-1404988,772738,1
-1404988,772778,5
-1404988,772901,1
-1404988,772999,4
-1404988,773041,1
-1404988,773927,1
-1404988,774357,1
-1404988,774364,1
-1404988,774401,1
-1404987,772501,1
-1404987,772527,1
-1404987,772666,1
-1404987,772763,1
-1404987,772897,1
-1404987,772939,1
-1404987,772949,1
-1404987,772959,1
-1404987,772997,2
-1404987,773001,1
-1404986,772724,1
-1404986,772935,1
-1404986,772955,1
-1404986,772959,1
-1404986,772997,2
-1404986,772998,1
-1404986,774165,1
-1404985,772762,1
-1404985,772796,1
-1404985,772896,1
-1404985,772927,1
-1404985,772973,1
-1404985,772976,1
-1404985,773031,1
-1404985,773032,1
-1404985,773034,1
-1404985,773035,167
-1404985,774174,1
-1404985,774267,1
-1404985,774281,1
-1404985,774367,1
-1404985,774373,1
-1404985,774392,1
-1404984,772423,1
-1404984,772787,1
-1404984,772926,1
-1404984,772937,1
-1404984,772940,1
-1404984,772951,1
-1404984,772956,2
-1404984,772962,1
-1404984,772969,1
-1404984,772998,1
-1404984,773030,1
-1404984,773031,1
-1404984,773034,22
-1404984,773038,1
-1404984,774282,1
-1404984,774300,1
-1404984,774364,2
-1404984,774365,1
-1404984,774366,1
-1404984,774382,1
-1404983,770889,1
-1404983,772785,1
-1404983,772786,1
-1404983,772916,1
-1404983,772941,1
-1404983,772942,1
-1404983,772944,1
-1404983,772945,1
-1404983,772957,1
-1404983,772966,1
-1404983,772997,1
-1404983,773023,1
-1404983,773035,1
-1404983,774283,1
-1404983,774323,1
-1404983,774364,1
-1404983,774366,1
-1404982,772882,1
-1404982,772930,1
-1404982,772935,1
-1404982,772946,1
-1404982,772958,1
-1404982,772996,1
-1404982,773013,1
-1404982,773016,1
-1404982,773032,1
-1404982,773033,3
-1404982,773034,1
-1404982,774117,1
-1404982,774160,1
-1404982,774266,1
-1404982,774304,1
-1404982,774361,1
-1404982,774367,1
-1404982,774368,1
-1404982,774378,1
-1404981,771561,1
-1404981,772405,1
-1404981,772413,1
-1404981,772441,1
-1404981,772646,2
-1404981,772866,1
-1404981,772873,1
-1404981,772909,1
-1404981,772910,1
-1404981,772970,1
-1404981,772980,1
-1404981,772988,1
-1404981,773019,1
-1404981,773033,1
-1404981,773034,3
-1404981,774119,1
-1404981,774299,1
-1404981,774344,1
-1404981,774357,1
-1404980,772693,1
-1404980,772719,1
-1404980,772930,1
-1404980,772934,1
-1404980,772976,1
-1404980,772993,1
-1404980,773008,1
-1404980,773033,1
-1404980,773040,6
-1404980,773114,1
-1404980,773734,1
-1404980,774208,1
-1404979,772778,1
-1404979,772939,1
-1404979,772956,1
-1404979,772967,1
-1404979,773008,1
-1404979,774135,1
-1404979,774243,1
-1404978,772499,22
-1404978,772711,1
-1404978,772928,1
-1404978,772932,1
-1404978,772966,1
-1404978,772980,1
-1404978,772994,2
-1404978,772997,2
-1404978,773003,1
-1404978,774320,1
-1404978,774386,1
-1404978,774400,1
-1404977,772728,1
-1404977,772823,1
-1404977,772851,1
-1404977,772970,1
-1404977,772972,1
-1404977,772985,1
-1404977,772991,1
-1404977,772993,1
-1404977,773040,34
-1404977,773520,1
-1404977,773933,1
-1404977,774400,1
-1404976,772443,1
-1404976,772681,1
-1404976,772701,1
-1404976,772932,1
-1404976,772948,1
-1404976,772991,1
-1404975,770032,1
-1404975,772787,1
-1404975,772819,1
-1404975,772868,1
-1404975,772906,1
-1404975,772941,1
-1404975,772974,1
-1404975,772988,1
-1404975,773011,1
-1404975,773013,30
-1404974,772141,1
-1404974,772478,4
-1404974,772645,1
-1404974,772765,1
-1404974,772873,1
-1404974,772951,1
-1404974,772988,1
-1404974,773001,1
-1404974,773120,1
-1404974,773858,1
-1404974,774021,1
-1404974,774102,1
-1404973,772465,1
-1404973,772754,1
-1404973,772785,1
-1404973,772946,1
-1404973,772968,1
-1404973,772975,1
-1404973,772994,1
-1404973,773029,5
-1404973,773556,3
-1404972,770912,1
-1404972,772440,1
-1404972,772883,1
-1404972,772976,1
-1404972,773000,1
-1404972,773021,36
-1404972,774327,1
-1404972,774393,1
-1404971,772783,1
-1404971,772786,1
-1404971,772942,1
-1404971,772992,1
-1404971,772993,1
-1404971,774391,1
-1404970,772554,1
-1404970,772779,1
-1404970,772813,1
-1404970,772972,23
-1404970,772984,1
-1404970,772988,9
-1404970,772989,147
-1404970,772995,1
-1404970,773001,1
-1404970,773104,50
-1404970,773957,1
-1404969,772939,1
-1404969,772944,1
-1404969,772972,1
-1404969,772992,1
-1404969,772994,1
-1404969,773000,1
-1404969,773020,1
-1404969,774321,1
-1404969,774378,1
-1404969,774386,1
-1404968,772479,2
-1404968,772629,1
-1404968,772644,2
-1404968,772675,1
-1404968,772771,1
-1404968,772776,1
-1404968,772942,1
-1404968,772943,1
-1404968,772964,1
-1404968,772977,1
-1404968,772978,1
-1404968,772982,2
-1404968,772988,2
-1404968,772990,1
-1404968,773001,1
-1404968,773149,1
-1404968,773876,1
-1404968,773920,1
-1404967,772773,1
-1404967,772779,1
-1404967,772855,1
-1404967,772988,2
-1404967,772989,1
-1404967,772993,1
-1404967,773016,13
-1404967,773313,1
-1404967,774385,1
-1404967,774393,1
-1404967,774438,1
-1404966,772634,1
-1404966,772775,1
-1404966,772943,1
-1404966,772982,1
-1404966,772989,2
-1404966,773052,1
-1404966,774310,1
-1404966,774328,1
-1404965,770897,1
-1404965,772778,1
-1404965,772981,1
-1404965,772983,1
-1404965,774022,1
-1404965,774321,1
-1404965,774386,1
-1404965,774390,1
-1404964,770887,1
-1404964,772703,1
-1404964,772919,1
-1404964,772923,1
-1404964,772953,1
-1404964,772982,2
-1404964,774291,1
-1404963,772768,1
-1404963,772769,1
-1404963,772909,1
-1404963,772980,1
-1404963,773005,1
-1404963,774322,1
-1404963,774366,1
-1404963,774385,1
-1404963,774386,1
-1404962,772768,1
-1404962,772771,9
-1404962,772772,1
-1404962,772848,1
-1404962,772946,1
-1404961,772456,1
-1404961,772785,1
-1404961,772900,1
-1404961,772901,1
-1404961,772906,1
-1404961,772907,1
-1404961,774357,1
-1404961,774380,1
-1404961,774428,1
-1404960,772508,1
-1404960,772743,1
-1404960,772902,1
-1404960,773053,1
-1404959,772983,1
-1404959,773592,1
-1404959,773828,1
-1404959,774372,1
-1404958,772412,2
-1404958,772708,1
-1404958,772906,1
-1404958,772945,1
-1404958,773064,2
-1404958,774213,1
-1404958,774288,1
-1404958,774355,1
-1404958,774378,1
-1404957,772705,1
-1404957,774186,1
-1404957,774352,1
-1404957,774355,1
-1404957,774363,1
-1404957,774374,1
-1404957,774393,1
-1404956,772470,1
-1404956,772703,1
-1404956,772982,1
-1404956,773050,1
-1404956,773054,1
-1404956,774331,1
-1404956,774387,1
-1404955,770909,1
-1404955,772650,1
-1404955,772775,1
-1404955,772959,1
-1404955,773881,1
-1404955,774394,1
-1404954,772432,1
-1404954,772727,1
-1404954,772979,1
-1404954,774297,1
-1404953,772508,1
-1404953,772825,1
-1404953,774395,13
-1404952,771882,1
-1404952,773837,1
-1404951,772727,1
-1404951,772892,1
-1404951,773056,1
-1404951,773284,1
-1404951,773929,1
-1404950,772725,1
-1404950,773881,1
-1404950,774307,1
-1404949,772702,1
-1404949,772766,1
-1404949,773668,1
-1404949,773774,1
-1404949,774267,1
-1404949,774300,1
-1404949,774392,1
-1404948,772438,1
-1404948,772713,1
-1404948,774065,1
-1404948,774179,1
-1404947,772440,1
-1404947,772886,1
-1404947,772894,1
-1404947,772898,1
-1404947,773666,1
-1404947,774315,1
-1404946,772784,1
-1404946,772901,1
-1404946,772902,1
-1404946,774289,1
-1404946,774381,1
-1404946,774438,1
-1404945,772731,1
-1404945,772817,1
-1404945,772892,1
-1404945,773056,2
-1404945,773060,1
-1404945,773664,1
-1404945,774286,1
-1404945,774433,1
-1404944,772793,1
-1404944,772817,1
-1404944,772889,1
-1404944,773598,1
-1404944,774315,1
-1404944,774384,1
-1404943,772892,1
-1404943,773073,1
-1404942,772736,1
-1404942,772812,1
-1404942,772881,1
-1404942,773817,1
-1404942,774291,1
-1404942,774344,1
-1404941,772880,1
-1404941,773051,1
-1404941,773612,1
-1404941,774148,1
-1404941,774373,1
-1404940,773374,1
-1404940,774064,1
-1404940,774324,1
-1404940,774369,1
-1404940,774375,3
-1404940,774385,1
-1404940,774411,1
-1404939,773066,1
-1404939,773880,1
-1404939,773995,1
-1404939,774010,1
-1404939,774298,1
-1404938,773059,1
-1404938,773060,1
-1404938,773629,1
-1404938,773828,1
-1404938,774003,1
-1404938,774337,1
-1404937,773883,1
-1404937,773890,1
-1404937,774143,1
-1404937,774316,1
-1404936,772873,1
-1404936,773059,1
-1404935,773057,1
-1404935,773638,1
-1404935,773996,1
-1404935,774153,1
-1404935,774259,1
-1404935,774358,4
-1404934,772864,1
-1404934,772872,1
-1404934,772974,1
-1404934,773057,1
-1404934,774275,1
-1404934,774310,1
-1404934,774320,1
-1404934,774363,1
-1404934,774404,1
-1404933,772744,1
-1404933,774146,1
-1404932,773178,1
-1404932,773881,2
-1404932,774047,1
-1404932,774366,1
-1404931,772811,1
-1404931,774346,1
-1404931,774347,7
-1404931,774362,1
-1404931,774376,1
-1404930,772746,1
-1404930,772753,1
-1404930,773968,1
-1404930,774066,1
-1404930,774069,1
-1404930,774139,1
-1404930,774305,1
-1404930,774313,1
-1404930,774348,1
-1404930,774352,2
-1404930,774366,1
-1404930,774369,8
-1404930,774375,1
-1404930,774376,1
-1404929,772851,1
-1404929,773317,1
-1404929,773362,1
-1404929,773877,1
-1404929,774024,1
-1404929,774312,2
-1404929,774315,1
-1404929,774344,1
-1404929,774360,2
-1404928,772435,1
-1404928,772609,1
-1404928,773312,1
-1404928,773775,1
-1404928,773884,1
-1404928,773971,1
-1404928,773981,1
-1404928,774032,1
-1404928,774324,1
-1404928,774342,1
-1404928,774364,1
-1404928,774383,1
-1404928,774385,2
-1404927,773791,1
-1404927,773880,2
-1404927,773973,1
-1404927,774129,1
-1404927,774239,1
-1404927,774328,1
-1404927,774355,1
-1404927,774366,1
-1404927,774388,1
-1404926,770860,1
-1404926,772847,1
-1404926,772856,1
-1404926,773971,1
-1404926,774129,1
-1404926,774202,1
-1404926,774317,1
-1404926,774325,1
-1404926,774350,1
-1404926,774386,1
-1404926,774387,1
-1404926,774390,1
-1404925,772177,1
-1404925,772843,3
-1404925,772867,1
-1404925,773878,2
-1404925,773968,1
-1404925,773977,1
-1404925,774348,1
-1404925,774380,1
-1404924,770167,1
-1404924,772841,1
-1404924,772850,1
-1404924,773769,1
-1404924,773881,1
-1404924,774043,1
-1404924,774265,1
-1404924,774328,1
-1404924,774353,1
-1404924,774361,2
-1404924,774375,1
-1404923,772180,1
-1404923,772751,1
-1404923,772849,1
-1404923,773757,1
-1404923,773980,1
-1404923,774025,1
-1404923,774133,1
-1404923,774306,1
-1404923,774337,1
-1404923,774349,2
-1404923,774355,1
-1404923,774356,1
-1404923,774357,1
-1404923,774380,1
-1404922,772756,1
-1404922,772781,1
-1404922,772849,1
-1404922,772857,1
-1404922,773885,1
-1404922,773969,1
-1404922,773972,1
-1404922,773982,1
-1404922,774038,1
-1404922,774212,2
-1404922,774294,1
-1404922,774309,1
-1404922,774318,1
-1404922,774323,1
-1404922,774326,1
-1404922,774335,1
-1404922,774340,1
-1404922,774342,3
-1404922,774344,1
-1404922,774378,1
-1404922,774382,1
-1404922,774402,1
-1404921,772887,1
-1404921,773882,2
-1404921,773971,1
-1404921,774073,1
-1404921,774082,1
-1404921,774308,1
-1404921,774324,1
-1404921,774325,1
-1404921,774326,2
-1404921,774338,1
-1404921,774341,1
-1404921,774342,1
-1404921,774348,1
-1404921,774427,1
-1404920,773679,1
-1404920,773728,1
-1404920,773879,1
-1404920,773968,1
-1404920,774181,1
-1404920,774291,1
-1404920,774327,1
-1404919,773728,1
-1404919,773775,1
-1404919,773836,1
-1404919,773969,1
-1404919,774310,1
-1404919,774324,1
-1404919,774327,1
-1404919,774332,1
-1404919,774370,1
-1404919,774372,1
-1404919,774386,2
-1404918,772396,1
-1404918,773964,1
-1404918,773979,1
-1404918,774319,1
-1404918,774324,1
-1404918,774361,1
-1404918,774378,1
-1404918,774379,1
-1404918,774383,1
-1404918,774408,1
-1404917,772770,1
-1404917,773878,1
-1404917,773980,1
-1404917,774098,1
-1404917,774315,1
-1404917,774329,1
-1404917,774332,1
-1404917,774340,1
-1404917,774376,1
-1404917,774378,1
-1404917,774386,2
-1404917,774420,1
-1404917,774446,1
-1404916,772762,2
-1404916,772797,1
-1404916,772819,1
-1404916,773969,1
-1404916,774030,2
-1404916,774065,1
-1404916,774226,1
-1404916,774386,3
-1404916,774414,1
-1404915,772765,1
-1404915,772772,1
-1404915,773994,1
-1404915,774019,5
-1404915,774027,3
-1404915,774032,1
-1404915,774034,3
-1404915,774317,1
-1404915,774322,1
-1404915,774379,1
-1404915,774432,1
-1404914,772770,1
-1404914,773062,1
-1404914,773970,1
-1404914,773981,1
-1404914,774034,1
-1404914,774144,1
-1404914,774316,1
-1404914,774324,1
-1404914,774392,1
-1404914,774410,4
-1404913,773777,1
-1404913,773836,1
-1404913,773953,4
-1404913,773960,1
-1404913,773993,7
-1404913,774031,5
-1404913,774307,1
-1404913,774371,1
-1404913,774384,1
-1404913,774411,1
-1404913,774419,1
-1404913,774430,1
-1404912,773778,1
-1404912,773850,1
-1404912,773967,1
-1404912,774011,3
-1404912,774027,1
-1404912,774029,1
-1404912,774032,1
-1404912,774033,2
-1404912,774044,1
-1404912,774311,1
-1404912,774366,1
-1404912,774380,1
-1404912,774383,1
-1404911,772792,1
-1404911,773327,1
-1404911,774028,1
-1404911,774085,1
-1404911,774319,1
-1404911,774385,1
-1404911,774393,1
-1404911,774428,1
-1404910,771744,8
-1404910,772769,2
-1404910,772814,1
-1404910,774004,1
-1404910,774023,1
-1404910,774294,1
-1404910,774314,1
-1404910,774316,1
-1404910,774357,1
-1404910,774374,1
-1404910,774379,1
-1404909,771745,1
-1404909,772613,2
-1404909,772696,1
-1404909,772719,6
-1404909,773939,1
-1404909,774030,1
-1404909,774132,1
-1404909,774195,3
-1404909,774263,1
-1404909,774328,1
-1404909,774420,1
-1404908,773805,1
-1404908,774030,1
-1404908,774073,1
-1404908,774138,1
-1404908,774307,1
-1404908,774318,1
-1404908,774371,1
-1404908,774373,1
-1404908,774446,1
-1404907,773089,13
-1404907,773720,1
-1404907,773835,1
-1404907,773936,1
-1404907,773937,1
-1404907,773981,1
-1404907,774027,1
-1404907,774028,2
-1404907,774373,1
-1404907,774374,1
-1404906,772771,1
-1404906,773797,1
-1404906,773937,1
-1404906,774025,1
-1404906,774134,1
-1404906,774431,1
-1404906,774434,1
-1404906,774437,1
-1404905,771746,1
-1404905,771747,1
-1404905,772461,1
-1404905,773397,1
-1404905,773862,1
-1404905,773951,1
-1404905,773956,1
-1404905,774311,1
-1404905,774313,1
-1404905,774404,1
-1404905,774405,1
-1404905,774435,1
-1404904,771746,1
-1404904,771748,2
-1404904,773870,1
-1404904,773958,1
-1404904,773969,5
-1404904,773981,1
-1404904,774025,2
-1404904,774298,1
-1404904,774438,1
-1404904,774441,1
-1404903,773786,1
-1404903,773815,1
-1404903,773933,1
-1404903,773939,1
-1404903,774014,1
-1404903,774028,1
-1404902,772733,2
-1404902,773041,1
-1404902,773088,1
-1404902,773812,1
-1404902,773936,1
-1404902,774137,1
-1404902,774333,1
-1404902,774378,2
-1404902,774380,1
-1404902,774386,1
-1404902,774391,1
-1404901,773083,1
-1404901,774382,1
-1404901,774406,1
-1404901,774432,1
-1404900,773888,1
-1404900,773978,1
-1404900,774297,1
-1404900,774379,1
-1404900,774381,1
-1404899,773979,3
-1404899,773983,2
-1404899,774083,1
-1404899,774199,1
-1404899,774293,1
-1404899,774378,2
-1404899,774440,1
-1404898,773855,1
-1404898,773911,1
-1404898,773958,1
-1404898,774067,1
-1404898,774303,1
-1404898,774377,1
-1404898,774379,1
-1404898,774380,2
-1404898,774443,1
-1404897,774286,1
-1404897,774378,1
-1404897,774379,1
-1404897,774380,5
-1404897,774434,1
-1404896,772687,1
-1404896,772800,1
-1404896,773811,1
-1404896,773856,1
-1404896,773951,3
-1404896,774044,1
-1404896,774318,1
-1404896,774381,1
-1404895,773099,1
-1404895,773890,3
-1404895,773922,1
-1404895,773953,1
-1404895,773958,1
-1404895,774221,1
-1404895,774366,1
-1404895,774375,1
-1404895,774379,1
-1404894,772174,1
-1404894,773088,1
-1404894,773928,3
-1404894,773931,1
-1404894,773945,1
-1404894,773955,1
-1404894,773990,4
-1404894,774296,1
-1404894,774388,1
-1404894,774424,1
-1404894,774425,1
-1404893,773919,1
-1404893,773990,6
-1404893,774004,1
-1404893,774218,1
-1404893,774416,2
-1404892,773083,1
-1404892,773418,1
-1404892,774002,2
-1404892,774293,1
-1404892,774300,1
-1404892,774311,1
-1404891,773788,1
-1404891,773859,1
-1404891,773915,1
-1404891,774270,1
-1404891,774280,1
-1404891,774305,1
-1404891,774306,1
-1404890,773081,1
-1404890,773769,1
-1404890,773862,1
-1404890,773914,1
-1404890,773969,1
-1404890,773972,1
-1404890,774354,1
-1404890,774363,1
-1404889,772441,1
-1404889,773920,1
-1404889,773951,1
-1404889,773969,2
-1404889,773985,1
-1404889,774210,1
-1404889,774288,1
-1404889,774324,1
-1404889,774432,1
-1404889,774441,1
-1404888,772445,1
-1404888,773917,1
-1404888,773922,1
-1404888,773978,1
-1404888,774011,1
-1404888,774027,1
-1404888,774218,2
-1404888,774284,1
-1404888,774288,1
-1404888,774300,1
-1404888,774424,1
-1404887,773877,5
-1404887,773911,2
-1404887,773917,1
-1404887,773919,1
-1404887,773923,1
-1404887,773951,1
-1404887,774286,1
-1404887,774298,1
-1404887,774312,1
-1404887,774423,1
-1404886,773080,1
-1404886,773087,7
-1404886,773926,1
-1404886,773927,1
-1404886,773963,1
-1404886,773988,1
-1404886,774302,1
-1404886,774378,1
-1404886,774431,1
-1404885,770984,1
-1404885,773782,1
-1404885,773922,2
-1404885,773953,1
-1404885,773998,1
-1404885,774000,1
-1404885,774001,13
-1404885,774056,1
-1404885,774316,1
-1404885,774386,1
-1404884,773926,1
-1404884,773978,2
-1404884,773982,2
-1404884,774406,1
-1404883,773625,1
-1404883,773881,4
-1404883,773913,1
-1404883,773920,1
-1404883,773927,1
-1404883,773953,1
-1404883,773957,3
-1404883,774006,1
-1404883,774039,1
-1404883,774312,1
-1404883,774434,1
-1404882,773905,1
-1404882,773912,7
-1404882,773955,1
-1404882,773958,1
-1404882,773965,1
-1404882,773966,1
-1404882,773967,2
-1404882,773968,4
-1404882,773969,1
-1404882,773970,1
-1404882,774053,1
-1404882,774307,1
-1404882,774400,5
-1404882,774429,1
-1404882,774435,1
-1404881,772378,1
-1404881,773375,1
-1404881,773805,1
-1404881,773876,2
-1404881,773922,2
-1404881,773924,1
-1404881,773963,1
-1404881,773964,1
-1404881,773967,2
-1404881,773969,2
-1404881,773970,5
-1404881,773971,1
-1404881,773972,1
-1404881,773974,1
-1404881,773976,1
-1404881,774288,1
-1404881,774300,1
-1404881,774310,1
-1404881,774416,1
-1404880,773882,2
-1404880,773909,1
-1404880,773914,1
-1404880,773924,1
-1404880,773930,1
-1404880,773953,1
-1404880,773967,2
-1404880,773968,5
-1404880,773969,10
-1404880,773970,2
-1404880,773974,1
-1404880,774050,1
-1404880,774298,1
-1404879,773773,1
-1404879,773900,1
-1404879,773956,1
-1404879,773963,1
-1404879,773965,2
-1404879,773966,1
-1404879,773967,2
-1404879,773968,6
-1404879,773969,8
-1404879,773971,3
-1404879,773972,1
-1404879,773974,1
-1404879,774298,1
-1404878,772169,1
-1404878,773089,1
-1404878,773882,1
-1404878,773908,1
-1404878,773952,2
-1404878,773958,1
-1404878,773964,2
-1404878,773965,1
-1404878,773966,2
-1404878,773967,2
-1404878,773968,9
-1404878,773969,4
-1404878,773972,1
-1404878,773974,1
-1404878,773977,1
-1404878,774296,1
-1404877,773964,2
-1404877,773965,1
-1404877,773966,2
-1404877,773968,2
-1404877,773969,1
-1404877,773971,1
-1404877,774443,1
-1404876,772706,1
-1404876,772721,1
-1404876,772767,1
-1404876,772962,1
-1404876,773755,1
-1404876,773963,1
-1404876,773967,1
-1404876,773974,1
-1404876,774048,1
-1404876,774253,1
-1404876,774287,1
-1404876,774308,1
-1404876,774319,1
-1404876,774412,1
-1404875,770088,1
-1404875,773562,1
-1404875,773886,1
-1404875,773944,7
-1404875,773968,1
-1404875,773969,15
-1404875,774037,1
-1404875,774297,1
-1404875,774379,1
-1404875,774409,1
-1404874,772166,1
-1404874,773875,4
-1404874,773877,1
-1404874,773878,1
-1404874,773901,1
-1404874,773915,3
-1404874,773918,1
-1404874,773948,1
-1404874,773955,1
-1404874,773964,1
-1404874,773966,1
-1404874,773976,1
-1404873,773649,1
-1404873,773878,1
-1404873,773879,6
-1404873,773880,1
-1404873,773881,1
-1404873,773922,1
-1404873,773927,3
-1404873,773967,1
-1404873,774051,1
-1404873,774087,1
-1404873,774275,1
-1404873,774308,1
-1404873,774442,1
-1404872,773872,1
-1404872,773922,1
-1404872,773924,1
-1404872,774275,1
-1404872,774278,1
-1404872,774287,1
-1404871,773878,1
-1404871,773900,3
-1404871,773932,1
-1404871,773936,1
-1404871,773964,1
-1404871,773966,1
-1404871,773967,1
-1404871,774298,1
-1404871,774306,1
-1404870,773882,5
-1404870,773894,1
-1404870,773919,1
-1404870,773968,1
-1404870,774289,1
-1404869,773883,6
-1404869,773922,1
-1404869,773971,1
-1404868,770003,2
-1404868,773805,1
-1404868,773878,1
-1404868,773880,3
-1404868,773885,1
-1404868,773922,1
-1404868,773927,1
-1404868,773945,3
-1404868,773968,1
-1404868,774272,1
-1404867,770174,1
-1404867,773861,1
-1404867,773872,3
-1404867,773875,2
-1404867,774073,4
-1404867,774284,1
-1404867,774296,1
-1404866,773880,1
-1404866,773906,2
-1404866,773911,1
-1404866,773914,1
-1404866,773932,3
-1404866,773949,1
-1404866,773957,2
-1404866,774102,1
-1404866,774225,1
-1404866,774274,1
-1404865,773867,1
-1404865,773875,1
-1404865,773877,1
-1404865,773880,1
-1404865,773913,3
-1404865,773917,1
-1404865,773927,1
-1404865,774128,1
-1404864,771320,1
-1404864,773403,1
-1404864,773871,1
-1404864,773879,1
-1404864,773880,2
-1404864,773896,1
-1404864,773913,1
-1404864,773940,1
-1404864,774077,1
-1404864,774217,1
-1404864,774288,1
-1404863,772644,1
-1404863,773397,1
-1404863,773881,1
-1404863,773883,1
-1404863,773971,3
-1404863,774032,5
-1404863,774176,1
-1404863,774211,2
-1404862,773882,1
-1404862,773885,1
-1404862,773905,1
-1404862,773930,1
-1404862,774011,1
-1404862,774325,1
-1404861,773867,1
-1404861,773872,1
-1404861,773880,1
-1404861,773917,1
-1404861,773960,2
-1404861,774072,1
-1404861,774077,1
-1404860,770009,1
-1404860,773462,1
-1404860,773861,2
-1404860,773873,1
-1404860,773910,3
-1404860,773911,1
-1404860,773914,1
-1404860,773916,2
-1404860,773924,1
-1404860,773926,1
-1404860,773943,1
-1404860,773946,1
-1404860,773967,1
-1404860,774240,1
-1404860,774254,1
-1404860,774284,1
-1404859,770011,1
-1404859,773803,1
-1404859,773901,3
-1404859,773906,1
-1404859,773920,1
-1404859,773924,1
-1404859,773968,1
-1404859,773969,1
-1404859,773980,1
-1404859,774119,1
-1404859,774250,1
-1404859,774271,1
-1404858,773603,1
-1404858,773867,1
-1404858,773881,1
-1404858,773884,1
-1404858,773885,1
-1404858,773892,1
-1404858,773907,1
-1404858,773918,1
-1404858,773960,1
-1404858,773963,1
-1404858,773966,1
-1404858,773967,1
-1404858,774017,1
-1404857,773530,1
