ix,iy,count,n_genera,n_observers,n_captive,last_observed,median_last10_observed
-1406029,773386,2,2,1,0,2018-06-01,2018-06-01
-1406029,773387,1,1,1,0,2018-05-20,2018-05-20
-1406028,772292,1,1,1,0,2018-04-21,2018-04-21
-1406028,772921,1,1,1,0,2019-06-12,2019-06-12
-1406028,772939,1,1,1,1,2017-03-01,2017-03-01
-1406028,773049,1,1,1,0,2018-06-09,2018-06-09
-1406028,773386,1,1,1,0,2018-05-20,2018-05-20
-1406027,771454,1,1,1,0,2019-04-28,2019-04-28
-1406027,771766,1,1,1,1,2019-06-04,2019-06-04
-1406027,771924,1,1,1,0,2017-06-10,2017-06-10
-1406027,773048,1,1,1,0,2018-05-04,2018-05-04
-1406026,771454,1,1,1,0,2019-04-28,2019-04-28
-1406026,771534,1,1,1,0,2019-06-18,2019-06-18
-1406026,772918,1,1,1,0,2019-03-20,2019-03-20
-1406026,772986,1,1,1,0,2017-10-25,2017-10-25
-1406026,773012,1,1,1,0,2017-06-23,2017-06-23
-1406026,773025,1,1,1,0,2017-12-01,2017-12-01
-1406026,773385,2,1,1,0,2018-06-01,2018-06-01
-1406025,771801,1,1,1,0,2016-05-07,2016-05-07
-1406025,771967,1,1,1,1,2017-08-03,2017-08-03
-1406025,772437,1,1,1,0,2017-03-24,2017-03-24
-1406025,772912,1,1,1,0,2019-03-15,2019-03-15
-1406025,773012,1,1,1,0,2017-04-28,2017-04-28
-1406025,773013,1,1,1,0,2017-02-15,2017-02-15
-1406025,773018,1,1,1,0,2018-08-11,2018-08-11
-1406025,773038,1,1,1,0,2018-06-09,2018-06-09
-1406024,769865,1,1,1,0,2017-09-04,2017-09-04
-1406024,771800,1,1,1,0,2016-05-07,2016-05-07
-1406024,772979,1,1,1,0,2019-07-07,2019-07-07
-1406024,773035,1,1,1,0,2018-09-15,2018-09-15
-1406024,773430,1,1,1,0,2018-04-28,2018-04-28
-1406023,770847,1,1,1,0,2018-11-02,2018-11-02
-1406023,771453,1,1,1,0,2019-04-28,2019-04-28
-1406023,772693,1,1,1,1,2018-04-14,2018-04-14
-1406023,772737,1,1,1,1,2018-08-05,2018-08-05
-1406023,772990,1,1,1,0,2017-05-03,2017-05-03
-1406023,773000,1,1,1,0,2017-01-13,2017-01-13
-1406023,773008,1,1,1,0,2017-03-01,2017-03-01
-1406023,773009,1,1,1,0,2017-01-11,2017-01-11
-1406023,773022,1,1,1,0,2018-10-25,2018-10-25
-1406023,773452,1,1,1,0,2019-07-18,2019-07-18
-1406022,771052,1,1,1,0,2018-08-02,2018-08-02
-1406022,771456,1,1,1,0,2018-04-01,2018-04-01
-1406022,772919,2,1,1,0,2019-06-12,2019-06-12
-1406022,772940,1,1,1,0,2017-06-13,2017-06-13
-1406022,772984,1,1,1,0,2017-05-03,2017-05-03
-1406022,773023,1,1,1,0,2018-06-16,2018-06-16
-1406021,772749,2,2,1,0,2018-05-07,2018-05-07
-1406021,772750,2,2,2,0,2019-04-24,2018-10-30
-1406021,772986,1,1,1,0,2017-05-03,2017-05-03
-1406021,773010,1,1,1,0,2017-04-28,2017-04-28
-1406021,773025,1,1,1,0,2019-05-26,2019-05-26
-1406021,773151,1,1,1,1,2018-10-02,2018-10-02
-1406020,771056,1,1,1,1,2018-08-02,2018-08-02
-1406019,771460,1,1,1,0,2019-04-28,2019-04-28
-1406019,771962,1,1,1,1,2016-04-26,2016-04-26
-1406019,772751,1,1,1,0,2018-09-22,2018-09-22
-1406019,772986,1,1,1,1,2017-05-08,2017-05-08
-1406019,772998,1,1,1,1,2018-06-02,2018-06-02
-1406019,773009,2,2,2,0,2019-04-26,2018-05-25
-1406019,773013,1,1,1,0,2017-01-13,2017-01-13
-1406019,773014,1,1,1,0,2017-09-01,2017-09-01
-1406019,773313,1,1,1,0,2018-04-14,2018-04-14
-1406018,771967,1,1,1,0,2016-04-26,2016-04-26
-1406018,772750,1,1,1,0,2018-09-22,2018-09-22
-1406018,772751,3,3,1,0,2018-09-22,2018-09-22
-1406018,772994,1,1,1,0,2018-06-02,2018-06-02
-1406017,772983,1,1,1,0,2017-10-10,2017-10-10
-1406017,772993,1,1,1,0,2018-06-02,2018-06-02
-1406017,773005,3,3,1,0,2017-06-23,2017-04-28
-1406016,772031,1,1,1,0,2018-05-08,2018-05-08
-1406016,772755,1,1,1,0,2018-09-22,2018-09-22
-1406016,772758,1,1,1,0,2018-09-22,2018-09-22
-1406016,772767,1,1,1,0,2018-11-18,2018-11-18
-1406016,772768,1,1,1,0,2018-11-18,2018-11-18
-1406016,773005,1,1,1,0,2017-04-14,2017-04-14
-1406016,773011,2,2,1,0,2017-06-23,2017-05-25
-1406015,771457,1,1,1,0,2018-08-23,2018-08-23
-1406015,771539,1,1,1,0,2017-11-17,2017-11-17
-1406015,772377,1,1,1,0,2018-09-05,2018-09-05
-1406015,772998,1,1,1,0,2018-09-15,2018-09-15
-1406015,773003,2,2,2,1,2019-06-25,2019-01-30
-1406014,771458,1,1,1,0,2018-08-23,2018-08-23
-1406014,771908,1,1,1,0,2018-09-24,2018-09-24
-1406014,772959,1,1,1,0,2019-05-14,2019-05-14
-1406014,773312,1,1,1,0,2018-04-14,2018-04-14
-1406014,774307,1,1,1,1,2018-01-15,2018-01-15
-1406013,772213,1,1,1,0,2019-02-24,2019-02-24
-1406013,772764,1,1,1,0,2018-09-22,2018-09-22
-1406013,772766,2,2,1,0,2018-09-22,2018-09-22
-1406013,772777,1,1,1,0,2019-04-24,2019-04-24
-1406013,772999,1,1,1,0,2017-03-31,2017-03-31
-1406013,773003,1,1,1,0,2018-09-07,2018-09-07
-1406013,773008,1,1,1,0,2017-03-29,2017-03-29
-1406012,771907,1,1,1,0,2016-05-07,2016-05-07
-1406012,772364,1,1,1,1,2019-03-29,2019-03-29
-1406012,772768,1,1,1,0,2018-09-22,2018-09-22
-1406012,772769,1,1,1,0,2018-09-22,2018-09-22
-1406012,772770,1,1,1,0,2018-09-22,2018-09-22
-1406012,772993,1,1,1,0,2017-11-01,2017-11-01
-1406012,773493,1,1,1,0,2019-06-07,2019-06-07
-1406011,771524,1,1,1,0,2017-09-22,2017-09-22
-1406011,772047,1,1,1,0,2017-06-02,2017-06-02
-1406011,772202,1,1,1,0,2017-06-02,2017-06-02
-1406011,772377,1,1,1,0,2018-09-05,2018-09-05
-1406011,772770,1,1,1,0,2018-05-02,2018-05-02
-1406011,772955,1,1,1,0,2017-08-24,2017-08-24
-1406010,771739,1,1,1,0,2019-05-23,2019-05-23
-1406010,772000,1,1,1,0,2017-05-28,2017-05-28
-1406010,772771,1,1,1,0,2018-09-22,2018-09-22
-1406010,772775,1,1,1,0,2018-09-22,2018-09-22
-1406010,772780,1,1,1,0,2018-09-22,2018-09-22
-1406010,772797,1,1,1,0,2018-08-18,2018-08-18
-1406010,772800,1,1,1,0,2018-09-08,2018-09-08
-1406010,772916,1,1,1,0,2019-07-17,2019-07-17
-1406010,772989,1,1,1,0,2019-06-20,2019-06-20
-1406009,771795,1,1,1,0,2017-06-02,2017-06-02
-1406009,772000,1,1,1,0,2017-05-28,2017-05-28
-1406009,772776,1,1,1,0,2018-09-22,2018-09-22
-1406009,772778,1,1,1,0,2018-09-22,2018-09-22
-1406009,772779,2,2,1,0,2018-09-22,2018-09-22
-1406008,771452,1,1,1,0,2018-04-01,2018-04-01
-1406008,772783,2,2,1,0,2018-09-22,2018-09-22
-1406008,772784,1,1,1,0,2018-09-22,2018-09-22
-1406008,772788,1,1,1,0,2018-09-22,2018-09-22
-1406008,772795,1,1,1,0,2018-09-22,2018-09-22
-1406008,772796,2,2,1,0,2018-09-22,2018-09-22
-1406007,772788,1,1,1,0,2018-09-22,2018-09-22
-1406007,772791,2,2,1,0,2018-09-22,2018-09-22
-1406007,772796,2,2,1,0,2018-09-22,2018-09-22
-1406006,772376,1,1,1,0,2018-09-05,2018-09-05
-1406006,772378,1,1,1,0,2018-09-05,2018-09-05
-1406006,772380,1,1,1,0,2018-09-05,2018-09-05
-1406006,772581,1,1,1,0,2017-11-03,2017-11-03
-1406006,772791,1,1,1,0,2018-09-22,2018-09-22
-1406006,772801,1,1,1,0,2018-09-22,2018-09-22
-1406006,772802,2,2,1,0,2018-09-22,2018-09-22
-1406006,772803,1,1,1,0,2018-09-22,2018-09-22
-1406005,772794,1,1,1,0,2018-09-22,2018-09-22
-1406005,772806,1,1,1,0,2018-09-22,2018-09-22
-1406005,772808,1,1,1,0,2018-09-22,2018-09-22
-1406005,772848,1,1,1,0,2018-09-22,2018-09-22
-1406005,772849,1,1,1,0,2018-09-22,2018-09-22
-1406005,772988,1,1,1,0,2018-05-30,2018-05-30
-1406005,772992,1,1,1,0,2019-06-24,2019-06-24
-1406005,773595,1,1,1,0,2017-04-15,2017-04-15
-1406004,771603,1,1,1,1,2019-03-20,2019-03-20
-1406004,772807,2,2,1,0,2018-09-22,2018-09-22
-1406004,772848,1,1,1,0,2018-09-22,2018-09-22
-1406004,773006,1,1,1,0,2018-09-07,2018-09-07
-1406003,772808,1,1,1,0,2018-09-22,2018-09-22
-1406003,772810,1,1,1,0,2018-09-22,2018-09-22
-1406003,772986,1,1,1,0,2017-09-01,2017-09-01
-1406002,771845,1,1,1,1,2018-04-28,2018-04-28
-1406002,772824,1,1,1,0,2018-09-22,2018-09-22
-1406002,772825,1,1,1,0,2018-09-22,2018-09-22
-1406002,773111,1,1,1,0,2018-09-16,2018-09-16
-1406001,770315,1,1,1,0,2018-04-01,2018-04-01
-1406001,772823,1,1,1,0,2018-09-22,2018-09-22
-1406001,772830,2,2,1,0,2018-09-22,2018-09-22
-1406001,772848,1,1,1,0,2018-09-22,2018-09-22
-1406001,773111,1,1,1,0,2018-09-15,2018-09-15
-1406001,773112,1,1,1,0,2018-09-15,2018-09-15
-1406000,772265,1,1,1,1,2018-08-18,2018-08-18
-1406000,772783,1,1,1,0,2017-10-04,2017-10-04
-1406000,772836,1,1,1,0,2018-09-22,2018-09-22
-1406000,772848,1,1,1,0,2018-09-22,2018-09-22
-1406000,773128,1,1,1,0,2018-09-22,2018-09-22
-1406000,773452,1,1,1,0,2018-04-28,2018-04-28
-1405999,771799,1,1,1,0,2017-06-02,2017-06-02
-1405999,771912,1,1,1,1,2019-04-18,2019-04-18
-1405998,772979,1,1,1,1,2019-04-07,2019-04-07
-1405998,773113,1,1,1,0,2018-09-16,2018-09-16
-1405997,769986,1,1,1,0,2019-07-14,2019-07-14
-1405997,772840,1,1,1,0,2018-09-22,2018-09-22
-1405995,771930,1,1,1,0,2018-07-28,2018-07-28
-1405994,771931,1,1,1,1,2019-06-22,2019-06-22
-1405994,772991,1,1,1,0,2017-09-13,2017-09-13
-1405993,771968,1,1,1,1,2016-04-26,2016-04-26
-1405993,772284,1,1,1,0,2016-08-08,2016-08-08
-1405993,773007,1,1,1,0,2018-03-29,2018-03-29
-1405992,772046,1,1,1,1,2017-06-03,2017-06-03
-1405992,773018,1,1,1,0,2018-09-11,2018-09-11
-1405991,773159,1,1,1,0,2019-07-08,2019-07-08
-1405990,772044,1,1,1,1,2019-04-04,2019-04-04
-1405989,771536,1,1,1,0,2017-11-28,2017-11-28
-1405989,771783,1,1,1,0,2016-05-24,2016-05-24
-1405989,771836,1,1,1,0,2019-07-25,2019-07-25
-1405989,772889,1,1,1,0,2019-04-24,2019-04-24
-1405989,772946,1,1,1,0,2018-09-01,2018-09-01
-1405989,773001,1,1,1,1,2019-03-27,2019-03-27
-1405989,773082,2,2,1,0,2019-04-26,2019-04-26
-1405989,773083,1,1,1,0,2019-04-26,2019-04-26
-1405989,773085,1,1,1,0,2019-04-26,2019-04-26
-1405988,771455,1,1,1,0,2019-06-07,2019-06-07
-1405988,771733,1,1,1,0,2018-05-06,2018-05-06
-1405988,771797,1,1,1,0,2016-05-07,2016-05-07
-1405988,771800,1,1,1,0,2016-05-07,2016-05-07
-1405988,771801,2,2,1,0,2016-05-07,2016-05-07
-1405988,771839,1,1,1,1,2019-06-29,2019-06-29
-1405988,772048,1,1,1,0,2017-06-03,2017-06-03
-1405988,773023,1,1,1,0,2017-04-21,2017-04-21
-1405988,773081,1,1,1,0,2018-06-02,2018-06-02
-1405988,773082,1,1,1,0,2019-04-26,2019-04-26
-1405988,773083,2,2,1,0,2019-04-26,2018-11-13
-1405988,773084,2,2,2,0,2019-04-26,2018-10-26
-1405988,773088,2,2,1,0,2019-04-26,2019-04-26
-1405987,772597,1,1,1,0,2017-11-03,2017-11-03
-1405987,772955,1,1,1,0,2017-06-16,2017-06-16
-1405987,773065,1,1,1,0,2018-07-28,2018-07-28
-1405987,773090,1,1,1,0,2019-03-18,2019-03-18
-1405987,773115,2,1,1,0,2018-07-28,2018-07-24
-1405987,773118,2,2,1,0,2018-09-01,2018-07-20
-1405987,773119,2,2,1,0,2019-04-26,2019-01-15
-1405987,773120,1,1,1,0,2018-09-14,2018-09-14
-1405986,771309,1,1,1,0,2019-05-11,2019-05-11
-1405986,772015,1,1,1,0,2019-04-04,2019-04-04
-1405986,772592,1,1,1,0,2017-11-03,2017-11-03
-1405986,773025,1,1,1,0,2017-05-08,2017-05-08
-1405986,773026,1,1,1,0,2017-05-10,2017-05-10
-1405986,773086,1,1,1,1,2018-05-30,2018-05-30
-1405986,773115,2,2,1,0,2019-04-26,2018-12-14
-1405986,773116,2,2,1,0,2018-09-06,2018-07-07
-1405986,773117,3,3,1,0,2019-07-07,2019-04-26
-1405986,773118,5,5,1,0,2019-05-25,2018-10-07
-1405986,773119,2,2,1,0,2018-09-05,2018-09-03
-1405986,773120,2,2,1,0,2018-11-17,2018-10-28
-1405985,772551,1,1,1,1,2017-09-28,2017-09-28
-1405985,773115,2,2,1,0,2018-07-22,2018-07-05
-1405985,773116,5,5,1,1,2018-09-05,2018-07-28
-1405985,773117,7,6,1,0,2019-06-01,2018-08-18
-1405985,773118,17,15,1,3,2019-07-22,2018-09-22
-1405985,773119,9,9,1,5,2019-07-21,2018-09-08
-1405985,773120,8,8,1,0,2018-09-18,2018-09-07
-1405985,773121,1,1,1,0,2018-08-15,2018-08-15
-1405984,771386,1,1,1,1,2019-04-29,2019-04-29
-1405984,771458,1,1,1,0,2018-04-01,2018-04-01
-1405984,773103,1,1,1,0,2018-05-01,2018-05-01
-1405984,773115,1,1,1,0,2018-09-06,2018-09-06
-1405984,773116,5,5,1,1,2019-06-23,2018-09-06
-1405984,773117,13,12,1,2,2019-06-23,2018-09-01
-1405984,773118,31,28,1,4,2019-07-21,2019-06-23
-1405984,773119,22,22,1,2,2019-07-21,2018-09-26
-1405984,773120,2,2,1,1,2018-06-18,2018-06-01
-1405984,773122,1,1,1,0,2019-04-26,2019-04-26
-1405983,771933,1,1,1,1,2019-04-28,2019-04-28
-1405983,772932,1,1,1,0,2018-10-23,2018-10-23
-1405983,772943,2,2,1,0,2018-09-01,2018-09-01
-1405983,773063,1,1,1,1,2019-06-03,2019-06-03
-1405983,773086,1,1,1,0,2019-04-28,2019-04-28
-1405983,773107,1,1,1,0,2018-08-04,2018-08-04
-1405983,773116,2,2,1,0,2018-09-08,2018-07-04
-1405983,773117,12,10,1,4,2019-04-26,2018-08-26
-1405983,773118,17,15,1,3,2019-06-23,2018-09-05
-1405983,773119,15,14,1,5,2019-07-07,2018-09-11
-1405983,773120,4,4,1,0,2018-09-09,2018-08-24
-1405983,773540,1,1,1,0,2018-08-21,2018-08-21
-1405982,772156,2,1,1,2,2019-05-16,2019-05-16
-1405982,773028,1,1,1,0,2018-05-08,2018-05-08
-1405982,773030,1,1,1,0,2018-08-03,2018-08-03
-1405982,773116,1,1,1,0,2018-04-30,2018-04-30
-1405982,773117,3,3,1,0,2019-04-26,2018-08-17
-1405982,773118,6,6,1,0,2019-06-22,2018-09-22
-1405982,773119,6,6,1,1,2019-07-24,2018-08-23
-1405982,773120,1,1,1,0,2019-03-18,2019-03-18
-1405981,771456,1,1,1,0,2017-04-15,2017-04-15
-1405981,771835,2,2,1,0,2019-07-24,2019-07-04
-1405981,771938,1,1,1,0,2016-05-09,2016-05-09
-1405981,772215,1,1,1,0,2019-05-10,2019-05-10
-1405981,772942,1,1,1,0,2018-09-01,2018-09-01
-1405981,773084,1,1,1,0,2019-04-28,2019-04-28
-1405981,773099,1,1,1,0,2019-03-18,2019-03-18
-1405981,773112,1,1,1,0,2019-06-09,2019-06-09
-1405981,773115,2,2,1,0,2018-09-07,2018-08-21
-1405981,773116,1,1,1,0,2018-09-20,2018-09-20
-1405981,773117,3,2,1,1,2019-07-24,2018-09-09
-1405981,773118,1,1,1,0,2018-09-20,2018-09-20
-1405981,773119,2,2,1,0,2019-04-26,2019-04-26
-1405981,773120,1,1,1,0,2019-04-26,2019-04-26
-1405980,771795,1,1,1,0,2017-05-03,2017-05-03
-1405980,771838,1,1,1,0,2019-07-12,2019-07-12
-1405980,772143,1,1,1,1,2019-04-14,2019-04-14
-1405980,772932,1,1,1,0,2019-07-14,2019-07-14
-1405980,773027,1,1,1,0,2019-06-18,2019-06-18
-1405980,773086,1,1,1,0,2019-04-28,2019-04-28
-1405980,773114,1,1,1,0,2018-09-21,2018-09-21
-1405980,773115,2,2,1,0,2018-09-12,2018-09-09
-1405980,773118,2,2,1,0,2019-04-26,2018-12-28
-1405980,773123,1,1,1,0,2018-09-27,2018-09-27
-1405979,771853,1,1,1,0,2018-09-02,2018-09-02
-1405979,772020,1,1,1,1,2019-04-04,2019-04-04
-1405979,772620,1,1,1,0,2017-11-03,2017-11-03
-1405979,772934,1,1,1,0,2017-09-28,2017-09-28
-1405979,773022,1,1,1,0,2018-10-24,2018-10-24
-1405979,773028,1,1,1,0,2018-08-18,2018-08-18
-1405979,773031,1,1,1,0,2018-06-02,2018-06-02
-1405979,773113,1,1,1,0,2018-05-14,2018-05-14
-1405979,773114,3,1,1,1,2018-04-27,2018-04-22
-1405979,773115,1,1,1,0,2018-10-21,2018-10-21
-1405979,773116,3,3,1,1,2018-09-09,2018-09-07
-1405979,773117,3,3,1,1,2018-09-09,2018-07-29
-1405979,773118,1,1,1,0,2019-04-26,2019-04-26
-1405978,771462,1,1,1,0,2016-07-14,2016-07-14
-1405978,771833,1,1,1,0,2019-06-24,2019-06-24
-1405978,773114,1,1,1,0,2018-08-10,2018-08-10
-1405978,773117,1,1,1,0,2019-06-23,2019-06-23
-1405977,771802,1,1,1,1,2018-05-08,2018-05-08
-1405977,771939,1,1,1,1,2018-05-28,2018-05-28
-1405976,771097,1,1,1,0,2019-06-17,2019-06-17
-1405976,772938,1,1,1,0,2019-04-10,2019-04-10
-1405976,772968,1,1,1,0,2018-07-30,2018-07-30
-1405976,773114,1,1,1,1,2018-04-27,2018-04-27
-1405976,773115,1,1,1,0,2019-04-29,2019-04-29
-1405976,773116,1,1,1,0,2019-04-29,2019-04-29
-1405976,773120,1,1,1,0,2018-09-16,2018-09-16
-1405975,772168,1,1,1,1,2018-12-08,2018-12-08
-1405975,772686,1,1,1,0,2017-11-03,2017-11-03
-1405975,773111,1,1,1,1,2019-04-29,2019-04-29
-1405975,773117,1,1,1,0,2019-05-20,2019-05-20
-1405975,773125,1,1,1,0,2018-09-09,2018-09-09
-1405974,771905,1,1,1,1,2019-06-08,2019-06-08
-1405974,772071,1,1,1,1,2019-04-04,2019-04-04
-1405974,773025,1,1,1,0,2018-07-26,2018-07-26
-1405974,773117,1,1,1,0,2019-05-20,2019-05-20
-1405973,772046,1,1,1,1,2019-04-04,2019-04-04
-1405973,773042,1,1,1,0,2019-05-29,2019-05-29
-1405973,773114,1,1,1,0,2019-04-29,2019-04-29
-1405973,773121,2,2,1,2,2018-09-09,2018-09-09
-1405972,772111,1,1,1,1,2019-04-04,2019-04-04
-1405972,772388,1,1,1,1,2019-06-05,2019-06-05
-1405972,772964,1,1,1,0,2018-08-04,2018-08-04
-1405972,773125,1,1,1,0,2018-11-30,2018-11-30
-1405971,771617,1,1,1,1,2019-03-28,2019-03-28
-1405971,772911,1,1,1,1,2019-05-19,2019-05-19
-1405971,772964,1,1,1,0,2018-11-07,2018-11-07
-1405971,773168,1,1,1,1,2018-05-15,2018-05-15
-1405971,773220,1,1,1,0,2019-04-28,2019-04-28
-1405971,773327,1,1,1,1,2018-11-29,2018-11-29
-1405970,772994,1,1,1,0,2018-04-27,2018-04-27
-1405970,773039,1,1,1,0,2017-06-05,2017-06-05
-1405970,773121,1,1,1,1,2019-05-26,2019-05-26
-1405969,772104,1,1,1,1,2019-04-04,2019-04-04
-1405969,772131,1,1,1,1,2019-04-04,2019-04-04
-1405969,772729,1,1,1,1,2018-04-27,2018-04-27
-1405969,772937,1,1,1,0,2018-12-02,2018-12-02
-1405969,772974,1,1,1,0,2019-05-30,2019-05-30
-1405969,772983,1,1,1,0,2018-09-15,2018-09-15
-1405969,772994,1,1,1,0,2018-04-27,2018-04-27
-1405969,773044,1,1,1,0,2017-05-03,2017-05-03
-1405969,773045,1,1,1,0,2017-05-03,2017-05-03
-1405969,773105,1,1,1,0,2019-04-29,2019-04-29
-1405969,773110,1,1,1,1,2019-04-29,2019-04-29
-1405969,773178,1,1,1,1,2018-09-09,2018-09-09
-1405968,771789,2,2,1,2,2016-05-24,2016-05-24
-1405968,771984,1,1,1,0,2016-10-16,2016-10-16
-1405968,773057,1,1,1,0,2019-05-19,2019-05-19
-1405968,773121,1,1,1,0,2018-04-17,2018-04-17
-1405968,773122,1,1,1,0,2019-03-02,2019-03-02
-1405968,773189,1,1,1,1,2018-04-28,2018-04-28
-1405968,773200,1,1,1,0,2018-05-15,2018-05-15
-1405968,773207,1,1,1,1,2018-04-28,2018-04-28
-1405968,773822,1,1,1,1,2018-12-12,2018-12-12
-1405967,771904,1,1,1,0,2018-11-19,2018-11-19
-1405967,773071,1,1,1,1,2019-05-26,2019-05-26
-1405967,773173,1,1,1,1,2018-09-09,2018-09-09
-1405966,771878,1,1,1,1,2019-07-19,2019-07-19
-1405966,771941,1,1,1,1,2018-05-28,2018-05-28
-1405966,772103,1,1,1,0,2019-04-21,2019-04-21
-1405966,772236,1,1,1,1,2019-04-04,2019-04-04
-1405966,772988,1,1,1,0,2017-09-09,2017-09-09
-1405966,773057,1,1,1,0,2017-05-26,2017-05-26
-1405966,773058,1,1,1,0,2019-05-26,2019-05-26
-1405966,773060,1,1,1,0,2019-06-18,2019-06-18
-1405966,773128,1,1,1,0,2018-04-17,2018-04-17
-1405966,773130,1,1,1,0,2018-04-17,2018-04-17
-1405966,773172,1,1,1,0,2018-11-30,2018-11-30
-1405965,772058,1,1,1,0,2019-04-08,2019-04-08
-1405965,772412,1,1,1,1,2018-10-01,2018-10-01
-1405965,772901,1,1,1,0,2018-05-04,2018-05-04
-1405965,773056,1,1,1,0,2018-09-28,2018-09-28
-1405965,773057,1,1,1,0,2017-05-03,2017-05-03
-1405965,773127,1,1,1,0,2018-04-17,2018-04-17
-1405964,772925,1,1,1,0,2018-10-09,2018-10-09
-1405964,773064,1,1,1,0,2017-06-15,2017-06-15
-1405964,773120,1,1,1,0,2018-04-17,2018-04-17
-1405963,771942,1,1,1,1,2018-05-28,2018-05-28
-1405963,772141,1,1,1,1,2017-12-23,2017-12-23
-1405963,772903,1,1,1,1,2018-06-23,2018-06-23
-1405963,772925,1,1,1,0,2018-10-15,2018-10-15
-1405963,773065,2,2,1,0,2019-04-22,2018-05-19
-1405963,773108,1,1,1,0,2017-07-17,2017-07-17
-1405963,773129,1,1,1,1,2018-05-02,2018-05-02
-1405962,771464,1,1,1,0,2017-04-15,2017-04-15
-1405962,771465,1,1,1,0,2017-04-15,2017-04-15
-1405962,771929,1,1,1,0,2019-05-16,2019-05-16
-1405962,772101,1,1,1,0,2019-03-30,2019-03-30
-1405962,772236,1,1,1,1,2019-04-04,2019-04-04
-1405962,773009,1,1,1,0,2018-04-30,2018-04-30
-1405962,773013,1,1,1,0,2019-03-17,2019-03-17
-1405962,773132,1,1,1,1,2019-04-29,2019-04-29
-1405962,773171,1,1,1,1,2018-09-09,2018-09-09
-1405962,773209,1,1,1,1,2018-04-28,2018-04-28
-1405961,771392,1,1,1,0,2019-07-06,2019-07-06
-1405961,771739,1,1,1,0,2018-05-29,2018-05-29
-1405961,771833,1,1,1,1,2019-05-18,2019-05-18
-1405961,771942,1,1,1,0,2016-07-05,2016-07-05
-1405961,772187,1,1,1,0,2018-06-26,2018-06-26
-1405961,772399,1,1,1,1,2018-09-28,2018-09-28
-1405961,773134,1,1,1,0,2019-04-29,2019-04-29
-1405960,772476,1,1,1,0,2017-09-15,2017-09-15
-1405959,773070,1,1,1,1,2017-06-15,2017-06-15
-1405959,773080,1,1,1,0,2018-05-08,2018-05-08
-1405958,771464,1,1,1,0,2017-04-15,2017-04-15
-1405957,771809,1,1,1,1,2019-06-22,2019-06-22
-1405957,773080,1,1,1,1,2017-06-15,2017-06-15
-1405956,769864,1,1,1,0,2018-07-15,2018-07-15
-1405956,773077,1,1,1,0,2019-05-22,2019-05-22
-1405956,773100,1,1,1,0,2018-09-01,2018-09-01
-1405955,771304,1,1,1,0,2019-01-15,2019-01-15
-1405955,771875,1,1,1,1,2018-11-16,2018-11-16
-1405955,773161,1,1,1,0,2019-04-29,2019-04-29
-1405954,771765,1,1,1,0,2018-05-09,2018-05-09
-1405954,773127,1,1,1,0,2019-06-02,2019-06-02
-1405953,771705,1,1,1,1,2019-04-24,2019-04-24
-1405952,773085,1,1,1,0,2016-06-15,2016-06-15
-1405952,773086,1,1,1,0,2017-04-18,2017-04-18
-1405952,773198,1,1,1,0,2018-09-09,2018-09-09
-1405951,771846,1,1,1,1,2018-11-16,2018-11-16
-1405951,771877,1,1,1,1,2018-11-16,2018-11-16
-1405951,771961,1,1,1,0,2018-10-25,2018-10-25
-1405951,772112,1,1,1,1,2018-02-03,2018-02-03
-1405951,773135,1,1,1,0,2018-07-07,2018-07-07
-1405950,771960,1,1,1,1,2018-10-25,2018-10-25
-1405950,772111,1,1,1,0,2018-07-30,2018-07-30
-1405950,773086,1,1,1,0,2019-04-18,2019-04-18
-1405950,773125,1,1,1,0,2019-06-02,2019-06-02
-1405948,771571,1,1,1,0,2019-04-27,2019-04-27
-1405948,772003,1,1,1,1,2017-08-13,2017-08-13
-1405948,772943,1,1,1,1,2018-09-01,2018-09-01
-1405948,773090,1,1,1,0,2019-07-23,2019-07-23
-1405947,772192,1,1,1,0,2018-03-25,2018-03-25
-1405947,773125,1,1,1,0,2019-06-02,2019-06-02
-1405946,771560,3,3,1,0,2017-10-01,2017-10-01
-1405946,773094,1,1,1,0,2017-04-21,2017-04-21
-1405946,773209,1,1,1,1,2018-04-28,2018-04-28
-1405945,770443,1,1,1,1,2018-12-12,2018-12-12
-1405944,771549,1,1,1,0,2019-07-25,2019-07-25
-1405944,773038,1,1,1,1,2019-05-26,2019-05-26
-1405944,773039,1,1,1,0,2019-05-26,2019-05-26
-1405943,771484,1,1,1,0,2016-05-18,2016-05-18
-1405943,771555,1,1,1,0,2019-05-26,2019-05-26
-1405943,773196,1,1,1,0,2018-09-09,2018-09-09
-1405942,771483,1,1,1,0,2018-04-01,2018-04-01
-1405942,771552,3,3,1,0,2019-06-01,2019-06-01
-1405942,771557,2,2,1,0,2019-06-01,2019-06-01
-1405942,771832,1,1,1,1,2019-06-16,2019-06-16
-1405942,773019,1,1,1,0,2018-06-25,2018-06-25
-1405942,773080,1,1,1,0,2018-05-15,2018-05-15
-1405942,773099,1,1,1,0,2017-09-11,2017-09-11
-1405942,773206,2,2,1,0,2018-04-29,2018-04-29
-1405941,771554,1,1,1,0,2019-06-18,2019-06-18
-1405941,771833,1,1,1,1,2019-04-17,2019-04-17
-1405941,773080,1,1,1,1,2018-05-15,2018-05-15
-1405941,773100,1,1,1,0,2017-11-03,2017-11-03
-1405941,773105,1,1,1,0,2017-06-15,2017-06-15
